Nomor Peraturan,Judul,Detail URL,Document URL,Document Type
66/PMK.06/2016,Penilaian Kekayaan yang Dikuasai Negara Berupa Sumber Daya Alam.,https://jdih.kemenkeu.go.id//in/dokumen/peraturan/19eebd90-82f2-4712-a10d-db1b11b8342c,https://jdih.kemenkeu.go.id/FullText/2016/66~PMK.06~2016Per.pdf,pdf
65/PMK.06/2016,Perubahan atas Peraturan Menteri Keuangan Nomor 164/PMK.06/2014 tentang Tata Cara Pelaksanaan Pemanfaatan Barang Milik Negara dalam Rangka Penyediaan Infrastruktur.,https://jdih.kemenkeu.go.id//in/dokumen/peraturan/f0fea164-c2b2-4e68-a058-036dfc413b43,https://jdih.kemenkeu.go.id/FullText/2016/65~PMK.06~2016Per.pdf,pdf
64/PMK.06/2016,Penilai Pemerintah di Lingkungan Direktorat Jenderal Kekayaan Negara.,https://jdih.kemenkeu.go.id//in/dokumen/peraturan/3409dce6-6018-4a89-9cfa-400208ca6150,https://jdih.kemenkeu.go.id/FullText/2016/64~PMK.06~2016Per.pdf,pdf
63/PMK.09/2016,Perubahan atas Peraturan Menteri Keuangan Nomor 54/PMK.09/2008 tentang Komite Pengawas Perpajakan.,https://jdih.kemenkeu.go.id//in/dokumen/peraturan/1e96f902-92a9-47b5-aa7b-032d66e22e39,https://jdih.kemenkeu.go.id/FullText/2016/63~PMK.09~2016Per.pdf,pdf
62/PMK.02/2016,"Perubahan atas Peraturan Menteri Keuangan Nomor
15/PMK.02/2016 Tentang· Tata Cara Revisi Anggaran Tahun Anggaran 2016.",https://jdih.kemenkeu.go.id//in/dokumen/peraturan/fcfe7fd2-ce41-41cc-b3b4-212d33cab1a1,https://jdih.kemenkeu.go.id/FullText/2016/62~PMK.02~2016Per.pdf,pdf
61/PMK.01/2016,"Tata Cara Pengadaan Jasa Konsultan Hukum dalam Rangka
Penanganan Gugatan Arbitrase Internasional Yang
Diajukan oleh Indian Metals &Amp; Ferro Alloys Limited.",https://jdih.kemenkeu.go.id//in/dokumen/peraturan/91cade49-2708-4939-86c4-00eceb0c0d4c,https://jdih.kemenkeu.go.id/FullText/2016/61~PMK.01~2016Per.pdf,pdf
60/PMK.01/2016,Manajemen Talenta Kementerian Keuangan.,https://jdih.kemenkeu.go.id//in/dokumen/peraturan/941017e0-0372-4bd9-a118-ab61d1871b3b,https://jdih.kemenkeu.go.id/FullText/2016/60~PMK.01~2016Per.pdf,pdf
59/PMK.06/2016,"Perubahan atas Peraturan Menteri Keuangan Nomor 78/PMK.06/2015 tentang Tata Cara Pengangkatan Dan
Pemberhentian Anggota Direksi Perusahaan Perseroan (Persero) di Bawah Pembinaan dan Pengawasan Menteri Keuangan.",https://jdih.kemenkeu.go.id//in/dokumen/peraturan/20e268c0-c575-4b6b-94ab-70c96fc2d7e8,https://jdih.kemenkeu.go.id/FullText/2016/59~PMK.06~2016Per.pdf,pdf
58/PMK.05/2016,Tarif Layanan Badan Layanan Umum Politeknik Pelayaran Surabaya pada Kementerian Perhubungan.,https://jdih.kemenkeu.go.id//in/dokumen/peraturan/7e4ac204-0994-49f8-810f-3e5b60324af9,https://jdih.kemenkeu.go.id/FullText/2016/58~PMK.05~2016Per.pdf,pdf
57/PMK.06/2016,Tata Cara Pelaksanaan Sewa Barang Milik Negara.,https://jdih.kemenkeu.go.id//in/dokumen/peraturan/16534328-9d49-47ea-86ee-fe4e0f1c63d0,https://jdih.kemenkeu.go.id/FullText/2016/57~PMK.06~2016Per.pdf,pdf
56/PMK.03/2016,Tata Cara Pemberian Fasilitas Pajak Pertambahan Nilai Tidak Dipungut atas Penyerahan Barang Kena Pajak Tertentu yang Bersifat Strategis dan Tata Cara Pembayaran Pajak Pertambahan Nilai Tidak Dipungut yang Telah Diberikan Serta Pengenaan Sanksi.,https://jdih.kemenkeu.go.id//in/dokumen/peraturan/84643410-cdbf-401f-bfbb-95a1a39ae0ca,https://jdih.kemenkeu.go.id/FullText/2016/56~PMK.03~2016Per.pdf,pdf
55/PMK.03/2016,Tata Cara Permintaan Penghentian Penyidikan Tindak Pidana di Bidang Perpajakan untuk Kepentingan Penerimaan Negara.,https://jdih.kemenkeu.go.id//in/dokumen/peraturan/c97326aa-948d-43b9-92fe-e2ba14b0bcdb,https://jdih.kemenkeu.go.id/FullText/2016/55~PMK.03~2016Per.pdf,pdf
54/PMK.05/2016,"Perubahan atas Peraturan Menteri Keuangan Nomor
97 /PMK. 05/2014 tentang Tarif Layanan Badan Layanan
Umum Politeknik Ilmu Pelayaran Semarang Pada
Kementerian Perhubungan.",https://jdih.kemenkeu.go.id//in/dokumen/peraturan/466d86df-59ff-4163-9296-e8327b8bd62f,https://jdih.kemenkeu.go.id/FullText/2016/54~PMK.05~2016Per.pdf,pdf
53/PMK.02/2016,"Pengelolaan Akumulasi Iuran Pensiun Prajurit Tentara Nasional Indonesia, Anggota Kepolisian Negara Republik Indonesia, dan Pegawai Aparatur Sipil Negara Di
Lingkungan Kementerian Pertahanan dan Kepolisian Negara Republik Indonesia.",https://jdih.kemenkeu.go.id//in/dokumen/peraturan/59c274a6-a1cb-42fb-a817-f24d03be3331,https://jdih.kemenkeu.go.id/FullText/2016/53~PMK.02~2016Per.pdf,pdf
52/PMK.06/2016,Perubahan atas Peraturan Menteri Keuangan Nomor 244/PMK.06/2012 tentang Tata Cara Pelaksanaan Pengawasan dan Pengendalian Barang Milik Negara.,https://jdih.kemenkeu.go.id//in/dokumen/peraturan/4fbaf80b-a850-43b9-b745-94382140dea2,https://jdih.kemenkeu.go.id/FullText/2016/52~PMK.06~2016Per.pdf,pdf
51/PMK.07/2016,Penyelesaian Pengembalian atas Kelebihan Pembayaran Bea Perolehan Hak atas Tanah dan Bangunan dan Penyelesaian Permohonan Pelayanan Pajak Bumi dan Bangunan Perdesaan dan Perkotaan.,https://jdih.kemenkeu.go.id//in/dokumen/peraturan/39719ecc-8bb8-4740-a89a-89251c4aa5ed,https://jdih.kemenkeu.go.id/FullText/2016/51~PMK.07~2016Per.pdf,pdf
50/PMK.010/2016,"Pengenaan Bea Masuk Anti Dumping Terhadap Impor Produk Hot Rolled Plate (Hrp) Dari Negara Republik Rakyat Tiongkok, Singapura, dan Ukraina.",https://jdih.kemenkeu.go.id//in/dokumen/peraturan/d5762827-1112-4b16-ab1f-b82857736552,https://jdih.kemenkeu.go.id/FullText/2016/50~PMK.010~2016Per.pdf,pdf
49/PMK.07/2016,"Tata Cara Pengalokasian, Penyaluran, Penggunaan, Pemantauan dan Evaluasi Dana Desa.",https://jdih.kemenkeu.go.id//in/dokumen/peraturan/ca0de5a9-863a-4c41-ad22-b78329a256f7,https://jdih.kemenkeu.go.id/FullText/2016/49~PMK.07~2016Per.pdf,pdf
48/PMK.07/2016,Pengelolaan Transfer Ke Daerah dan Dana Desa.,https://jdih.kemenkeu.go.id//in/dokumen/peraturan/f654d0e4-dac8-4e86-9dcc-29cf3e4d0bbb,https://jdih.kemenkeu.go.id/FullText/2016/48~PMK.07~2016Per.pdf,pdf
47/PMK.07/2016,Rincian Dana Bagi Hasil Cukai Hasil Tembakau Menurut Provinsi/Kabupaten/Kota Tahun Anggaran 2016.,https://jdih.kemenkeu.go.id//in/dokumen/peraturan/56f04ce4-1cc0-4af8-9ddc-871d7916ee7a,https://jdih.kemenkeu.go.id/FullText/2016/47~PMK.07~2016Per.pdf,pdf
46/PMK.08/2016,Perubahan atas Peraturan Menteri Keuangan Nomor 238/PMK. 08/2014 tentang Penjualan Surat Utang Negara di Pasar Perdana dalam Denominasi Yen di Jepang.,https://jdih.kemenkeu.go.id//in/dokumen/peraturan/10de1b89-9e27-4e23-ab2e-aef86b05c843,https://jdih.kemenkeu.go.id/FullText/2016/46~PMK.08~2016Per.pdf,pdf
45/PMK.05/2016,Tarif Layanan Badan Layanan Umum Universitas Islam Negeri Sunan Kalijaga Yogyakarta pada Kementerian Agama.,https://jdih.kemenkeu.go.id//in/dokumen/peraturan/7275f033-2ad3-4440-86b5-ad013bb3858d,https://jdih.kemenkeu.go.id/FullText/2016/45~PMK.05~2016Per.pdf,pdf
44/PMK.05/2016,"Perubahan Peraturan Menteri Keuangan Nomor 220/PMK.05/2014 tentang Tarif
Layanan Badan Layanan Umum Politeknik Kesehatan
Jakarta Ii pada Kementerian Kesehatan.",https://jdih.kemenkeu.go.id//in/dokumen/peraturan/e4397e09-0ab4-4a56-a321-67988e145f60,https://jdih.kemenkeu.go.id/FullText/2016/44~PMK.05~2016Per.pdf,pdf
43/PMK.05/2016,"Perubahan atas Peraturan Menteri Keuangan Nomor 28/PMK.05/2014 tentang Tarif Layanan Badan Layanan Umum Rumah Sakit Kusta Dr. Sitanala Tangerang Pada
Kementerian Kesehatan",https://jdih.kemenkeu.go.id//in/dokumen/peraturan/f5a97db7-2436-4ca1-a87f-3303f9a02554,https://jdih.kemenkeu.go.id/FullText/2016/43~PMK.05~2016Per.pdf,pdf
42/PMK.02/2016,Tata Cara Pergeseran Anggaran Belanja Dari Bagian Anggaran Bendahara Umum Negara Pengelolaan Belanja Lainnya (Ba 999.08) Ke Bagian Anggaran Kementerian Negara/Lembaga.,https://jdih.kemenkeu.go.id//in/dokumen/peraturan/8389ff2d-1c73-4adb-b62c-caa1d2a27d1e,https://jdih.kemenkeu.go.id/FullText/2016/42~PMK.02~2016Per.pdf,pdf
41/PMK.07/2016,Perubahan Kedua atas Peraturan Menteri Keuangan Nomor 115/PMK.07/2013 tentang Tata Cara Pemungutan dan Penyetoran Pajak Rokok.,https://jdih.kemenkeu.go.id//in/dokumen/peraturan/351dff5e-ad10-47fb-9c9e-c2018694dbda,https://jdih.kemenkeu.go.id/FullText/2016/41~PMK.07~2016Per.pdf,pdf
40/PMK.04/2016,Pembayaran Dan/ atau Penyetoran Penerimaan Negara dalam Rangka Kepabeanan dan Cukai Secara Elektronik.,https://jdih.kemenkeu.go.id//in/dokumen/peraturan/db85b874-9c35-4d37-8bdb-3c578d5fd14e,https://jdih.kemenkeu.go.id/FullText/2016/40~PMK.04~2016Per.pdf,pdf
39/PMK.03/2016,Perubahan Kelima atas Peraturan Menteri Keuangan Nomor 16/PMK.03/2013 tentang Rincian Jenis Data dan Informasi Serta Tata Cara Penyampaian Data dan Informasi yang Berkaitan dengan Perpajakan.,https://jdih.kemenkeu.go.id//in/dokumen/peraturan/d79b7784-8bd1-4f14-9126-75649cad20c6,https://jdih.kemenkeu.go.id/FullText/2016/39~PMK.03~2016Per.pdf,pdf
38/PMK.01/2016,Perubahan atas Peraturan Menteri Keuangan Nomor 13/PMK.01/2014 tentang Pengadaan Langsung Secara Elektronik di Lingkungan Kementerian Keuangan.,https://jdih.kemenkeu.go.id//in/dokumen/peraturan/5e817290-2ab9-4f5f-a266-7108f877f3cd,https://jdih.kemenkeu.go.id/FullText/2016/38~PMK.01~2016Per.pdf,pdf
37/PMK.07/2016,Peta Kapasitas Fiskal Daerah.,https://jdih.kemenkeu.go.id//in/dokumen/peraturan/58024d81-9f48-4185-a279-5d53cf82570f,https://jdih.kemenkeu.go.id/FullText/2016/37~PMK.07~2016Per.pdf,pdf
36/PMK.05/2016,Tarif Layanan Badan Layanan Umum Politeknik Kesehatan Jakarta Iii pada Kementerian Kesehatan.,https://jdih.kemenkeu.go.id//in/dokumen/peraturan/c5d56a4e-058f-4154-a3b7-173c2a417c4e,https://jdih.kemenkeu.go.id/FullText/2016/36~PMK.05~2016Per.pdf,pdf
35/PMK.010/2016,"Perubahan Keempat atas Peraturan Menteri Keuangan Nomor 213/PMK.011/2011 Tentang
Penetapan Sistem Klasifikasi Barang dan Pembebanan Tarif Bea Masuk atas Barang Impor.",https://jdih.kemenkeu.go.id//in/dokumen/peraturan/82cda872-06a3-4dee-8005-0792e47c8905,https://jdih.kemenkeu.go.id/FullText/2016/35~PMK.010~2016Per.pdf,pdf
34/PMK.04/2016,Perubahan atas Peraturan Menteria Keuangan Nomor 160/PMK.04/2010 tentang Nilai Pabean untuk Perhitungan Bea Masuk.,https://jdih.kemenkeu.go.id//in/dokumen/peraturan/d4e4e1a8-6629-46a4-8d0a-3cbf07552399,https://jdih.kemenkeu.go.id/FullText/2016/34~PMK.04~2016Per.pdf,pdf
33/PMK.02/2016,Standar Biaya Masukan Tahun Anggaran 2017,https://jdih.kemenkeu.go.id//in/dokumen/peraturan/230e0017-ac64-402d-87cd-1927bb5e8a88,https://jdih.kemenkeu.go.id/FullText/2016/33~PMK.02~2016Per.pdf,pdf
32/PMK.02/2016,"Tata Cara Penyediaan, Pencairan, dan Pertanggungjawaban Dana
Subsidi Bantuan Uang Muka Perumahan dan Subsidi Bunga Kredit Perumahan",https://jdih.kemenkeu.go.id//in/dokumen/peraturan/d5806fa6-4358-43e6-9eb4-d3048c1d0be5,https://jdih.kemenkeu.go.id/FullText/2016/32~PMK.02~2016Per.pdf,pdf
31/PMK.05/2016,"Tata Cara Penyelesaian Piutang Negara yang Bersumber Dari Penerusan
Pinjaman Luar Negeri, Rekening Dana Investasi, dan Rekening Pembangunan Daerah pada Perusahaan Daerah Air Minum.",https://jdih.kemenkeu.go.id//in/dokumen/peraturan/c87c3502-a3af-4b8d-9082-fc42e57c7170,https://jdih.kemenkeu.go.id/FullText/2016/31~PMK.05~2016Per.pdf,pdf
30/PMK.05/2016,Perubahan atas Peraturan Menteri Keuangan Nomor 133/PMK.05/2015 tentang Tarif Layanan Badan Layanan Umum Badan Pengelola Dana Perkebunan Kelapa Sawit pada Kementerian Keuangan.,https://jdih.kemenkeu.go.id//in/dokumen/peraturan/fcc6aab5-b1fd-49b3-ae32-e145b3558f22,https://jdih.kemenkeu.go.id/FullText/2016/30~PMK.05~2016Per.pdf,pdf
29/PMK.03/2016,"Perubahan Kedua atas Peraturan Menteri Keuangan Nomor 191/PMK.010/2015 tentang Penilaian Kembali Aktiva Tetap untuk Tujuan Perpajakan Bagi Permohonan Yang
Diajukan pada Tahun 2015 dan Tahun 2016.",https://jdih.kemenkeu.go.id//in/dokumen/peraturan/9946b5a9-06bd-4ed0-b20f-b997414cdafd,https://jdih.kemenkeu.go.id/FullText/2016/29~PMK.03~2016Per.pdf,pdf
28/PMK.07/2016,"Penggunaan, Pemantauan, dan Evaluasi Dana Bagi Hasil Cukai Hasil Tembakau.",https://jdih.kemenkeu.go.id//in/dokumen/peraturan/a07f627a-a12e-4eda-884a-bb029990707d,https://jdih.kemenkeu.go.id/FullText/2016/28~PMK.07~2016Per.pdf,pdf
27/PMK.06/2016,Petunjuk Pelaksanaan Lelang.,https://jdih.kemenkeu.go.id//in/dokumen/peraturan/81fa7824-3f8c-4ed5-ad8e-d53244b78e6d,https://jdih.kemenkeu.go.id/FullText/2016/27~PMK.06~2016Per.pdf,pdf
26/PMK.010/2016,Perubahan atas Keputusan Menteri Keuangan Nomor 51/KMK.04/2001 tentang Pemotongan Pajak Penghasilan atas Bunga Deposito dan Tabungan Serta Diskonto Sertifikat Bank Indonesia.,https://jdih.kemenkeu.go.id//in/dokumen/peraturan/7b3daddb-7e62-4bc6-ad2a-5fc8d9c08bdf,https://jdih.kemenkeu.go.id/FullText/2016/26~PMK.010~2016Per.pdf,pdf
25/PMK.05/2016,Tata Cara Pelaksanaan Pembayaran Kegiatan yang Dibiayai Melalui Penerbitan Surat Berharga Syariah Negara.,https://jdih.kemenkeu.go.id//in/dokumen/peraturan/a277acab-755b-400d-a7c1-d3dbc2692ff5,https://jdih.kemenkeu.go.id/FullText/2016/25~PMK.05~2016Per.pdf,pdf
24/PMK.05/2016,"Tarif Layanan Badan Layanan Umum Universitas Islam Negeri Sumatera Utara Medan
Pada Kementerian Agama.",https://jdih.kemenkeu.go.id//in/dokumen/peraturan/e7b1d03b-34ef-4017-b826-983ec4298626,https://jdih.kemenkeu.go.id/FullText/2016/24~PMK.05~2016Per.pdf,pdf
23/PMK.02/2016,Perubahan atas Peraturan Menteri Keuangan Nomor 201/PMK.02/2015 tentang Pengelolaan Akumulasi Iuran Pensiun Pegawai Negeri Sipil.,https://jdih.kemenkeu.go.id//in/dokumen/peraturan/a310e9c8-5a77-4cc2-9741-b404216e79c8,https://jdih.kemenkeu.go.id/FullText/2016/23~PMK.02~2016Per.pdf,pdf
22/PMK.07/2016,"Penyaluran Dana Bantuan Operasional Kesehatan dan Dana Bantuan
Operasional Keluarga Berencana Tahun Anggaran 2016.",https://jdih.kemenkeu.go.id//in/dokumen/peraturan/d2126ab5-0543-4ee7-aaea-7a49e7a7b59e,https://jdih.kemenkeu.go.id/FullText/2016/22~PMK.07~2016Per.pdf,pdf
21/PMK.06/2016,"Perubahan Keempat atas Peraturan Menteri Keuangan Nomor 128/PMK.06/2007
Tentang Pengurusan Piutang Negara.",https://jdih.kemenkeu.go.id//in/dokumen/peraturan/4c08430a-24b1-4b27-90b8-50ed2109c641,https://jdih.kemenkeu.go.id/FullText/2016/21~PMK.06~2016Per.pdf,pdf
20/PMK.05/2016,Tata Cara Pelaksanaan Subsidi Bunga untuk Kredit Usaha Rakyat.,https://jdih.kemenkeu.go.id//in/dokumen/peraturan/8a5aafe1-a4b7-4035-8a47-3007b2563f53,https://jdih.kemenkeu.go.id/FullText/2016/20~PMK.05~2016Per.pdf,pdf
19/PMK.05/2016,Tarif Layanan Badan Layanan Umum Rumah Sakit Bhayangkara Tingkat Iii Nganjuk pada Kepolisian Negara Republik Indonesia.,https://jdih.kemenkeu.go.id//in/dokumen/peraturan/6aae0979-debf-4016-9507-7b8a0b9b6d0a,https://jdih.kemenkeu.go.id/FullText/2016/19~PMK.05~2016Per.pdf,pdf
18/PMK.05/2016,Tarif Layanan Badan Layanan Umum Politeknik Kesehatan Semarang pada Kementerian Kesehatan.,https://jdih.kemenkeu.go.id//in/dokumen/peraturan/dd2f7b7f-7b43-4e96-b46d-8fddc67804bd,https://jdih.kemenkeu.go.id/FullText/2016/18~PMK.05~2016Per.pdf,pdf
17/PMK.07/2016,"Pencabutan Peraturan Menteri Keuangan Nomor 11/PMK.07/2010 tentang Tata Cara
Pengenaan Sanksi Terhadap Pelanggaran Ketentuan di Bidang Pajak Daerah dan Retribusi Daerah.",https://jdih.kemenkeu.go.id//in/dokumen/peraturan/6a9934f0-57b2-4c22-9e7b-26c86207a754,https://jdih.kemenkeu.go.id/FullText/2016/17~PMK.07~2016Per.pdf,pdf
16/PMK.010/2016,"Perubahan Kelima atas Peraturan Menteri Keuangan Nomor 154/PMK.03/2010 Tentang
Pemungutan Pajak Penghasilan Pasal 22 Sehubungan dengan Pembayaran atas Penyerahan Barang dan Kegiatan di Bidang Impor atau Kegiatan Usaha di Bidang
Lain.",https://jdih.kemenkeu.go.id//in/dokumen/peraturan/61ad516a-8eb8-4fd7-a79a-6fdfd9148f16,https://jdih.kemenkeu.go.id/FullText/2016/16~PMK.010~2016Per.pdf,pdf
15/PMK.02/2016,Tata Cara Revisi Anggaran Tahun Anggaran 2016.,https://jdih.kemenkeu.go.id//in/dokumen/peraturan/fc02bb47-ba4c-4d09-9949-6ba745e48733,https://jdih.kemenkeu.go.id/FullText/2016/15~PMK.02~2016Per.pdf,pdf
14/PMK.06/2016,"Tata Cara Penjualan Barang Milik Negara Berupa Kendaraan Perorangan Dinas Kepada Pegawai Aparatur Sipil Negara, Anggota Tentara Nasional Indonesia,Atau Anggota Kepolisian Negara Republik Indonesia Tanpa Melalui Lelang.",https://jdih.kemenkeu.go.id//in/dokumen/peraturan/deb39d6f-3dd8-432a-a106-ab2ba6f5ec93,https://jdih.kemenkeu.go.id/FullText/2016/14~PMK.06~2016Per.pdf,pdf
13/PMK.05/2016,"Tata Cara Optimalisasi Penyelesaian Piutang Negara yang Bersumber Dari Penerusan Pinjaman Luar Negeri dan Rekening Dana Investasi pada Badan Usaha Milik
Negara/Perseroan Terbatas/Badan Hukum Lainnya.",https://jdih.kemenkeu.go.id//in/dokumen/peraturan/87206771-cde0-4b59-a04f-a806cf9d0713,https://jdih.kemenkeu.go.id/FullText/2016/13~PMK.05~2016Per.pdf,pdf
12/PMK.09/2016,Penerapan Manajemen Risiko di Lingkungan Kementerian Keuangan.,https://jdih.kemenkeu.go.id//in/dokumen/peraturan/924871a3-0752-4361-bbf3-656b6a02c267,https://jdih.kemenkeu.go.id/FullText/2016/12~PMK.09~2016Per.pdf,pdf
11/PMK.05/2016,"Penyaluran Gaji Melalui Rekening Pegawai Negeri Sipil/Prajurit Tentara Nasional
Indonesia/ Anggota Kepolisian Negara Republik Indonesia pada Bank Umum Secara Terpusat.",https://jdih.kemenkeu.go.id//in/dokumen/peraturan/b6ba7fc7-815f-4d20-98a5-80a3b8d42c0c,https://jdih.kemenkeu.go.id/FullText/2016/11~PMK.05~2016Per.pdf,pdf
10/PMK.02/2016,"Perubahan atas Peraturan Menteri Keuangan Nomor 13/PMK.02/2013 tentang Biaya Operasional dan Biaya Pendukung Penyelenggaraan Pengadaan Tanah Bagi Pembangunan
Untuk Kepentingan Umum yang Bersumber Dari Anggaran Pendapatan dan Belanja Negara.",https://jdih.kemenkeu.go.id//in/dokumen/peraturan/ba59c4b6-2c87-4cf9-9e53-c839161ba8a7,https://jdih.kemenkeu.go.id/FullText/2016/10~PMK.02~2016Per.pdf,pdf
9/PMK.02/2016,"Tata Cara Pembayaran Pajak Air Permukaan, Pajak Air Tanah, dan Pajak Penerangan Jalan untuk Kegiatan Usaha Hulu Minyak dan Gas Bumi yang Dibayarkan oleh Pemerintah Pusat.",https://jdih.kemenkeu.go.id//in/dokumen/peraturan/9e3fa0a5-4c86-46da-affe-ca9d2e1c4e66,https://jdih.kemenkeu.go.id/FullText/2016/9~PMK.02~2016Per.pdf,pdf
8/PMK.08/2016,Perubahan atas Peraturan Menteri Keuangan Nomor 260/PMK.011/2010 tentang Petunjuk Pelaksanaan Penjaminan Infrastruktur dalam Proyek Kerjasama Pemerintah dengan Badan Usaha.,https://jdih.kemenkeu.go.id//in/dokumen/peraturan/1fd57346-c83e-4787-b60e-85db5d974ae1,https://jdih.kemenkeu.go.id/FullText/2016/8~PMK.08~2016Per.pdf,pdf
7/PMK.06/2016,Perubahan atas Peraturan Menteri Keuangan Nomor 248/PMK.06/2011 tentang Standar Barang dan Standar Kebutuhan Barang Milik Negara Berupa Tanah Dan/ atau Bangunan.,https://jdih.kemenkeu.go.id//in/dokumen/peraturan/1383df1c-b627-4cb8-8086-ae00b1606de3,https://jdih.kemenkeu.go.id/FullText/2016/7~PMK.06~2016Per.pdf,pdf
6/PMK.02/2016,"Pedoman Pemberian Imbalan yang Berasal Dari Royalti Hak Perlindungan
Varietas Tanaman Kepada Pemulia Tanaman dalam Rangka Penggunaan Sebagian Dana Penerimaan Negara Bukan Pajak.",https://jdih.kemenkeu.go.id//in/dokumen/peraturan/dd1a3332-b2f5-4b1d-8a34-066fa010b7c0,https://jdih.kemenkeu.go.id/FullText/2016/6~PMK.02~2016Per.pdf,pdf
5/PMK.010/2016,"Perubahan atas Peraturan Menteri Keuangan Nomor 267 /PMK.010/2015 tentang Kriteria Dan/ atau Rincian Ternak, Bahan Pakan untuk Pembuatan Pakan Ternak dan Pakan Lkan yang atas Impor dan/atau Penyerahannya Dibebaskan Dari Pengenaan Pajak Pertambahan Nilai.",https://jdih.kemenkeu.go.id//in/dokumen/peraturan/ff042e3a-2e96-4ddf-b190-b28f2e168571,https://jdih.kemenkeu.go.id/FullText/2016/5~PMK.010~2016Per.pdf,pdf
4/PMK.07/2016,"Kurang Bayar Dana Bagi Hasil Pajak Bumi dan Bangunan Tahun Anggaran
2011, Tahun Anggaran 2013 dan Tahun Anggaran 2014 yang Dialokasikan dalam Anggaran Pendapatan dan Belanja Negara Tahun Anggaran 2016.",https://jdih.kemenkeu.go.id//in/dokumen/peraturan/f5b4d6be-072f-4c4c-bf35-574e4a6ae4ec,https://jdih.kemenkeu.go.id/FullText/2016/4~PMK.07~2016Per.pdf,pdf
3/PMK.08/2016,Perubahan atas Peraturan Menteri Keuangan Nomor 92/PMK.08/2014 tentang Pelaksanaan Belanja Hibah Ke Pemerintah Asing/ Lembaga Asing.,https://jdih.kemenkeu.go.id//in/dokumen/peraturan/715f76eb-361b-415b-ac84-d0af12472503,https://jdih.kemenkeu.go.id/FullText/2016/3~PMK.08~2016Per.pdf,pdf
2/PMK.01/2016,Statuta Politeknik Keuangan Negara Stan.,https://jdih.kemenkeu.go.id//in/dokumen/peraturan/a1bf817c-f924-4998-a7f9-393fc366fbe1,https://jdih.kemenkeu.go.id/FullText/2016/2~PMK.01~2016Per.pdf,pdf
1/PMK.05/2016,Tarif Layanan Badan Layanan Umum Rumah Sakit Bhayangkara Tingkat Iii Tulungagung pada Kepolisian Negara Republik Indonesia.,https://jdih.kemenkeu.go.id//in/dokumen/peraturan/347f5c31-7ab1-497a-8cf8-b6ee08522176,https://jdih.kemenkeu.go.id/FullText/2016/1~PMK.05~2016Per.pdf,pdf
273/PMK.010/2015,Bea Masuk Ditanggung Pemerintah Sektor Industri Tertentu Tahun Anggaran 2016.,https://jdih.kemenkeu.go.id//in/dokumen/peraturan/18410167-cbed-444b-9dae-3891418ae02a,https://jdih.kemenkeu.go.id/FullText/2015/273~PMK.010~2015Per.pdf,pdf
272/PMK.04/2015,Pusat Logistik Berikat.,https://jdih.kemenkeu.go.id//in/dokumen/peraturan/f057aad9-e408-4407-b5d5-1f9d28fbd437,https://jdih.kemenkeu.go.id/FullText/2015/272~PMK.04~2015Per.pdf,pdf
271/PMK.06/2015,"Tata Cara Penggunaan, Pemindahtanganan, Pemusnahan, dan Penghapusan Barang Milik Negara pada Perwakilan Republik Indonesia di Luar Negeri.",https://jdih.kemenkeu.go.id//in/dokumen/peraturan/256d31b1-3dc1-4bf9-a681-6cc90431df45,https://jdih.kemenkeu.go.id/FullText/2015/271~PMK.06~2015Per.pdf,pdf
270/PMK.06/2015,"Penyampaian Laporan Keuangan Bendahara Umum Negara Investasi Pemerintah Tingkat Unit Akuntansi Kuasa Pengguna Anggaran pada Kementerian Badan Usaha Milik Negara
Dalam Rangka Penyusunan Laporan Keuangan Pemerintah Pusat.",https://jdih.kemenkeu.go.id//in/dokumen/peraturan/3a525abf-7282-4994-bc0c-d3f3e6303b3c,https://jdih.kemenkeu.go.id/FullText/2015/270~PMK.06~2015Per.pdf,pdf
269/PMK.010/2015,"Batasan Harga Jual Unit Hunian Rumah Susun Sederhana Milik dan Penghasilan Bagi
Orang Pribadi yang Memperoleh Unit Hunian Rumah Susun Sederhana Milik.",https://jdih.kemenkeu.go.id//in/dokumen/peraturan/9ffc0c1e-d43a-4855-b5ca-124a829525e1,https://jdih.kemenkeu.go.id/FullText/2015/269~PMK.010~2015Per.pdf,pdf
268/PMK.03/2015,Tata Cara Pemberian Fasilitas Dibebaskan Dari Pengenaan Pajak Pertambahan Nilai atas Impor Dan/ atau Penyerahan Barang Kena Pajak Tertentu yang Bersifat Strategis dan Tata Cara Pembayaran Pajak Pertambahan Nilai Barang Kena Pajak Tertentu yang Bersifat Strategis yang Telah Dibebaskan Serta Pengenaan Sanksi.,https://jdih.kemenkeu.go.id//in/dokumen/peraturan/76bb10e2-ce83-4b2f-a0f2-7b35d690849f,https://jdih.kemenkeu.go.id/FullText/2015/268~PMK.03~2015Per.pdf,pdf
267/PMK.010/2015,"Kriteria dan/atau Rincian Ternak, Bahan Pakan untuk Pembuatan Pakan Ternak Dan
Pakan Ikan yang atas Impor Dan/ atau Penyerahannya Dibebaskan Dari Pengenaan Pajak Pertambahan Nilai.",https://jdih.kemenkeu.go.id//in/dokumen/peraturan/8667d7d8-0591-409b-a687-ea6d79b37eee,https://jdih.kemenkeu.go.id/FullText/2015/267~PMK.010~2015Per.pdf,pdf
